날짜,시군구지역코드,발생건수(건)
2023-10-28,44825,337
2023-10-28,45111,2847
2023-10-28,45113,3459
2023-10-28,45130,2523
2023-10-28,45140,2404
2023-10-28,45180,830
2023-10-28,45190,404
2023-10-28,45210,674
2023-10-28,45710,870
2023-10-28,45720,152
2023-10-28,45730,109
2023-10-28,45740,154
2023-10-28,45750,200
2023-10-28,45770,173
2023-10-28,45790,385
2023-10-28,45800,257
2023-10-28,46110,2078
2023-10-28,46130,2439
2023-10-28,46150,2271
2023-10-28,46170,1098
2023-10-28,46230,1406
2023-10-28,46710,343
2023-10-28,46720,140
2023-10-28,46730,144
2023-10-28,46770,239
2023-10-28,46780,230
2023-10-28,46790,461
2023-10-28,46800,237
2023-10-28,46810,185
2023-10-28,46820,406
2023-10-28,46830,451
2023-10-28,46840,980
2023-10-28,46860,199
2023-10-28,46870,451
2023-10-28,46880,321
2023-10-28,46890,341
2023-10-28,46900,187
2023-10-28,46910,231
2023-10-28,47111,2008
2023-10-28,47113,2386
2023-10-28,47130,1943
2023-10-28,47150,1115
2023-10-28,47170,1146
2023-10-28,47190,4247
2023-10-28,47210,719
2023-10-28,47230,747
2023-10-28,47250,518
2023-10-28,47280,512
2023-10-28,47290,2592
2023-10-28,47730,200
2023-10-28,47750,130
2023-10-28,47760,45
2023-10-28,47770,144
2023-10-28,47820,228
2023-10-28,47830,167
2023-10-28,47840,279
2023-10-28,47850,1074
2023-10-28,47900,397
2023-10-28,47920,70
2023-10-28,47930,208
2023-10-28,47940,14
2023-10-28,48121,2153
2023-10-28,48123,2299
2023-10-28,48125,1518
2023-10-28,48127,1646
2023-10-28,48129,1843
2023-10-28,48170,2951
2023-10-28,48220,984
2023-10-28,48240,999
2023-10-28,48250,5649
2023-10-28,48270,686
2023-10-28,48310,2400
2023-10-28,48330,4094
2023-10-28,48720,196
2023-10-28,48730,497
2023-10-28,48740,438
2023-10-28,48820,274
2023-10-28,48840,225
2023-10-28,48850,236
2023-10-28,48860,194
2023-10-28,48870,293
2023-10-28,48880,393
2023-10-28,48890,206
2023-10-28,49110,4294
2023-10-28,49130,1408
2023-10-29,11110,142
2023-10-29,11140,137
2023-10-29,11170,240
2023-10-29,11200,444
2023-10-29,11215,440
2023-10-29,11230,690
2023-10-29,11260,602
2023-10-29,11290,653
2023-10-29,11305,467
2023-10-29,11320,379
2023-10-29,11350,953
2023-10-29,11380,870
2023-10-29,11410,552
2023-10-29,11440,716
2023-10-29,11470,1070
2023-10-29,11500,1237
2023-10-29,11530,580
2023-10-29,11545,264
2023-10-29,11560,506
2023-10-29,11590,516
2023-10-29,11620,508
2023-10-29,11650,1042
2023-10-29,11680,1311
2023-10-29,11710,1328
2023-10-29,11740,841
2023-10-29,26110,21
2023-10-29,26140,222
2023-10-29,26170,79
2023-10-29,26200,106
2023-10-29,26230,509
2023-10-29,26260,422
2023-10-29,26290,392
2023-10-29,26320,304
2023-10-29,26350,546
2023-10-29,26380,780
2023-10-29,26410,337
2023-10-29,26440,503
2023-10-29,26470,290
2023-10-29,26500,233
2023-10-29,26530,367
2023-10-29,26710,504
2023-10-29,27110,80
2023-10-29,27140,683
2023-10-29,27170,80
2023-10-29,27200,79
2023-10-29,27230,627
2023-10-29,27260,543
2023-10-29,27290,559
2023-10-29,27710,390
2023-10-29,28110,495
2023-10-29,28140,48
2023-10-29,28185,1389
2023-10-29,28200,1206
2023-10-29,28237,748
2023-10-29,28245,500
2023-10-29,28260,1854
2023-10-29,28710,69
2023-10-29,28720,24
2023-10-29,29110,160
2023-10-29,29140,592
2023-10-29,29155,335
2023-10-29,29170,833
2023-10-29,29200,919
2023-10-29,30110,742
2023-10-29,30140,682
2023-10-29,30170,1987
2023-10-29,30200,1378
2023-10-29,30230,714
2023-10-29,31110,381
2023-10-29,31140,415
2023-10-29,31170,352
2023-10-29,31200,596
2023-10-29,31710,339
2023-10-29,36110,1633
2023-10-29,41111,714
2023-10-29,41113,1121
2023-10-29,41115,553
2023-10-29,41117,1250
2023-10-29,41131,453
2023-10-29,41133,315
2023-10-29,41135,583
2023-10-29,41150,1721
2023-10-29,41171,580
2023-10-29,41173,893
2023-10-29,41190,1769
2023-10-29,41210,624
2023-10-29,41220,1700
2023-10-29,41250,217
2023-10-29,41271,926
2023-10-29,41273,1078
2023-10-29,41281,1463
2023-10-29,41285,929
2023-10-29,41287,785
2023-10-29,41290,215
2023-10-29,41310,371
2023-10-29,41360,2058
2023-10-29,41370,845
2023-10-29,41390,1910
2023-10-29,41410,748
2023-10-29,41430,364
2023-10-29,41450,1326
2023-10-29,41461,561
2023-10-29,41463,887
2023-10-29,41465,899
2023-10-29,41480,1787
2023-10-29,41500,746
2023-10-29,41550,574
2023-10-29,41570,1963
2023-10-29,41590,4313
2023-10-29,41610,793
2023-10-29,41630,956
2023-10-29,41650,159
2023-10-29,41670,197
2023-10-29,41800,78
2023-10-29,41820,69
2023-10-29,41830,96
2023-10-29,43111,740
2023-10-29,43112,565
2023-10-29,43113,967
2023-10-29,43114,675
2023-10-29,43130,554
2023-10-29,43150,46
2023-10-29,43720,30
2023-10-29,43730,53
2023-10-29,43740,28
2023-10-29,43745,103
2023-10-29,43750,317
2023-10-29,43760,52
2023-10-29,43770,174
2023-10-29,43800,11
2023-10-29,44131,664
2023-10-29,44133,1383
2023-10-29,44150,232
2023-10-29,44180,162
2023-10-29,44200,1056
2023-10-29,44210,187
2023-10-29,44230,101
2023-10-29,44250,110
2023-10-29,44270,253
2023-10-29,44710,140
2023-10-29,44760,40
2023-10-29,44770,45
2023-10-29,44790,31
2023-10-29,44800,168
2023-10-29,44810,132
2023-10-29,44825,41
2023-10-29,45111,708
2023-10-29,45113,696
2023-10-29,45130,512
2023-10-29,45140,315
2023-10-29,45180,232
2023-10-29,45190,50
2023-10-29,45210,119
2023-10-29,45710,160
2023-10-29,45720,27
2023-10-29,45730,37
2023-10-29,45740,29
2023-10-29,45750,75
2023-10-29,45770,32
2023-10-29,45790,37
2023-10-29,45800,125
2023-10-29,46110,859
2023-10-29,46130,702
2023-10-29,46150,490
2023-10-29,46170,239
2023-10-29,46230,390
2023-10-29,46710,42
2023-10-29,46720,20
2023-10-29,46730,21
2023-10-29,46770,31
2023-10-29,46780,16
2023-10-29,46790,35
2023-10-29,46800,47
2023-10-29,46810,62
2023-10-29,46820,85
2023-10-29,46830,144
2023-10-29,46840,407
2023-10-29,46860,39
2023-10-29,46870,73
2023-10-29,46880,43
2023-10-29,46890,80
2023-10-29,46900,86
2023-10-29,46910,54
2023-10-29,47111,472
2023-10-29,47113,396
2023-10-29,47130,306
2023-10-29,47150,142
2023-10-29,47170,53
2023-10-29,47190,877
2023-10-29,47210,153
2023-10-29,47230,203
2023-10-29,47250,75
2023-10-29,47280,123
2023-10-29,47290,528
2023-10-29,47730,46
2023-10-29,47750,12
2023-10-29,47760,9
2023-10-29,47770,22
2023-10-29,47820,29
2023-10-29,47830,19
2023-10-29,47840,33
2023-10-29,47850,156
2023-10-29,47900,37
2023-10-29,47920,11
2023-10-29,47930,19
2023-10-29,47940,6
2023-10-29,48121,274
2023-10-29,48123,656
2023-10-29,48125,130
2023-10-29,48127,252
2023-10-29,48129,335
2023-10-29,48170,359
2023-10-29,48220,375
2023-10-29,48240,87
2023-10-29,48250,1062
2023-10-29,48270,73
2023-10-29,48310,676
2023-10-29,48330,544
2023-10-29,48720,23
2023-10-29,48730,50
2023-10-29,48740,52
2023-10-29,48820,79
2023-10-29,48840,26
2023-10-29,48850,35
2023-10-29,48860,15
2023-10-29,48870,90
2023-10-29,48880,34
2023-10-29,48890,18
2023-10-29,49110,1470
2023-10-29,49130,345
2023-10-30,11110,1934
2023-10-30,11140,1923
2023-10-30,11170,3175
2023-10-30,11200,4668
2023-10-30,11215,5631
2023-10-30,11230,5414
2023-10-30,11260,6141
2023-10-30,11290,7202
2023-10-30,11305,4330
2023-10-30,11320,4944
2023-10-30,11350,8541
2023-10-30,11380,7988
2023-10-30,11410,5267
2023-10-30,11440,6185
2023-10-30,11470,7554
2023-10-30,11500,9727
2023-10-30,11530,7598
2023-10-30,11545,3828
2023-10-30,11560,6716
2023-10-30,11590,6277
2023-10-30,11620,7213
2023-10-30,11650,6730
2023-10-30,11680,8937
2023-10-30,11710,12069
2023-10-30,11740,8560
2023-10-30,26110,454
2023-10-30,26140,1456
2023-10-30,26170,1277
2023-10-30,26200,1522
2023-10-30,26230,5720
2023-10-30,26260,4684
2023-10-30,26290,4084
2023-10-30,26320,4173
2023-10-30,26350,6591
2023-10-30,26380,4721
2023-10-30,26410,3182
2023-10-30,26440,3137
2023-10-30,26470,3367
2023-10-30,26500,2344
2023-10-30,26530,3224
2023-10-30,26710,3784
2023-10-30,27110,1272
2023-10-30,27140,5861
2023-10-30,27170,2425
2023-10-30,27200,1949
2023-10-30,27230,7359
2023-10-30,27260,6623
2023-10-30,27290,8822
2023-10-30,27710,5960
2023-10-30,28110,2661
2023-10-30,28140,924
2023-10-30,28170,0
2023-10-30,28185,7371
2023-10-30,28200,8675
2023-10-30,28237,8657
2023-10-30,28245,4634
2023-10-30,28260,12327
2023-10-30,28710,806
2023-10-30,28720,175
2023-10-30,29110,1837
2023-10-30,29140,4674
2023-10-30,29155,3599
2023-10-30,29170,7619
2023-10-30,29200,7614
2023-10-30,30110,4207
2023-10-30,30140,3780
2023-10-30,30170,8589
2023-10-30,30200,7508
2023-10-30,30230,3214
2023-10-30,31110,3080
2023-10-30,31140,4928
2023-10-30,31170,2893
2023-10-30,31200,4801
2023-10-30,31710,3869
2023-10-30,36110,9464
2023-10-30,41111,5044
2023-10-30,41113,7481
2023-10-30,41115,3605
2023-10-30,41117,7540
2023-10-30,41131,4490
2023-10-30,41133,4166
2023-10-30,41135,8510
2023-10-30,41150,8608
2023-10-30,41171,4058
2023-10-30,41173,6382
2023-10-30,41190,14573
2023-10-30,41210,5742
2023-10-30,41220,12036
2023-10-30,41250,1600
2023-10-30,41271,5856
2023-10-30,41273,5876
2023-10-30,41281,9701
2023-10-30,41285,4834
2023-10-30,41287,5210
2023-10-30,41290,1592
2023-10-30,41310,3610
2023-10-30,41360,14062
2023-10-30,41370,5082
2023-10-30,41390,11210
2023-10-30,41410,5173
2023-10-30,41430,3183
2023-10-30,41450,7259
2023-10-30,41461,4835
2023-10-30,41463,7968
2023-10-30,41465,7987
2023-10-30,41480,8751
2023-10-30,41500,3969
2023-10-30,41550,3512
2023-10-30,41570,10559
2023-10-30,41590,21964
2023-10-30,41610,7192
2023-10-30,41630,5323
2023-10-30,41650,2062
2023-10-30,41670,2168
2023-10-30,41800,625
2023-10-30,41820,895
2023-10-30,41830,1751
2023-10-30,42110,0
2023-10-30,42130,0
2023-10-30,42170,0
2023-10-30,42730,0
2023-10-30,42780,0
2023-10-30,43111,3572
2023-10-30,43112,3222
2023-10-30,43113,5328
2023-10-30,43114,3743
2023-10-30,43130,2828
2023-10-30,43150,1827
2023-10-30,43720,341
2023-10-30,43730,824
2023-10-30,43740,556
2023-10-30,43745,652
2023-10-30,43750,1658
2023-10-30,43760,415
2023-10-30,43770,1541
2023-10-30,43800,287
2023-10-30,44131,4421
2023-10-30,44133,8390
2023-10-30,44150,1339
2023-10-30,44180,1464
2023-10-30,44200,7204
2023-10-30,44210,2564
2023-10-30,44230,1841
2023-10-30,44250,898
2023-10-30,44270,2571
2023-10-30,44710,650
2023-10-30,44760,815
2023-10-30,44770,640
2023-10-30,44790,355
2023-10-30,44800,1460
2023-10-30,44810,868
2023-10-30,44825,790
2023-10-30,45111,5486
2023-10-30,45113,6197
2023-10-30,45130,4640
2023-10-30,45140,4674
2023-10-30,45180,1771
2023-10-30,45190,1163
2023-10-30,45210,1190
2023-10-30,45710,1662
2023-10-30,45720,340
2023-10-30,45730,312
2023-10-30,45740,396
2023-10-30,45750,357
2023-10-30,45770,335
2023-10-30,45790,734
2023-10-30,45800,586
2023-10-30,46110,3463
2023-10-30,46130,4230
2023-10-30,46150,4127
2023-10-30,46170,1845
2023-10-30,46230,2523
2023-10-30,46710,545
2023-10-30,46720,323
2023-10-30,46730,299
2023-10-30,46770,576
2023-10-30,46780,380
2023-10-30,46790,845
2023-10-30,46800,427
2023-10-30,46810,372
2023-10-30,46820,791
2023-10-30,46830,752
2023-10-30,46840,1474
2023-10-30,46860,323
2023-10-30,46870,764
2023-10-30,46880,538
2023-10-30,46890,630
2023-10-30,46900,347
2023-10-30,46910,403
2023-10-30,47111,3645
2023-10-30,47113,4445
2023-10-30,47130,3536
2023-10-30,47150,2011
2023-10-30,47170,2192
2023-10-30,47190,7189
2023-10-30,47210,1566
2023-10-30,47230,1288
2023-10-30,47250,1123
2023-10-30,47280,955
2023-10-30,47290,4563
2023-10-30,47730,444
2023-10-30,47750,243
2023-10-30,47760,119
2023-10-30,47770,408
2023-10-30,47820,440
2023-10-30,47830,330
2023-10-30,47840,554
2023-10-30,47850,1842
2023-10-30,47900,776
2023-10-30,47920,309
2023-10-30,47930,583
2023-10-30,47940,58
2023-10-30,48121,3690
2023-10-30,48123,3807
2023-10-30,48125,2959
2023-10-30,48127,2917
2023-10-30,48129,3513
2023-10-30,48170,5631
2023-10-30,48220,1829
2023-10-30,48240,1725
2023-10-30,48250,9828
2023-10-30,48270,1472
2023-10-30,48310,4729
2023-10-30,48330,6962
2023-10-30,48720,280
2023-10-30,48730,965
2023-10-30,48740,779
2023-10-30,48820,560
2023-10-30,48840,454
2023-10-30,48850,444
2023-10-30,48860,411
2023-10-30,48870,551
2023-10-30,48880,756
2023-10-30,48890,428
2023-10-30,49110,7288
2023-10-30,49130,2521
2023-10-31,11110,1364
2023-10-31,11140,1290
2023-10-31,11170,2254
2023-10-31,11200,3335
2023-10-31,11215,3842
2023-10-31,11230,3969
2023-10-31,11260,4410
2023-10-31,11290,5017
2023-10-31,11305,3243
2023-10-31,11320,3380
2023-10-31,11350,6006
2023-10-31,11380,5552
2023-10-31,11410,3860
2023-10-31,11440,4428
2023-10-31,11470,5190
2023-10-31,11500,6758
2023-10-31,11530,4951
2023-10-31,11545,2789
2023-10-31,11560,4668
2023-10-31,11590,4353
2023-10-31,11620,5211
2023-10-31,11650,4902
2023-10-31,11680,6442
2023-10-31,11710,8477
2023-10-31,11740,6112
2023-10-31,26110,319
2023-10-31,26140,994
2023-10-31,26170,942
2023-10-31,26200,1094
2023-10-31,26230,4131
2023-10-31,26260,3267
2023-10-31,26290,2821
2023-10-31,26320,3006
2023-10-31,26350,4761
2023-10-31,26380,3383
2023-10-31,26410,2235
2023-10-31,26440,2212
2023-10-31,26470,2394
2023-10-31,26500,1784
2023-10-31,26530,2185
2023-10-31,26710,2853
2023-10-31,27110,997
2023-10-31,27140,4005
2023-10-31,27170,1668
2023-10-31,27200,1455
2023-10-31,27230,5499
2023-10-31,27260,4909
2023-10-31,27290,6199
2023-10-31,27710,4336
2023-10-31,28110,1818
2023-10-31,28140,603
2023-10-31,28170,0
2023-10-31,28185,5349
2023-10-31,28200,6120
2023-10-31,28237,6056
2023-10-31,28245,3129
2023-10-31,28260,8920
2023-10-31,28710,606
2023-10-31,28720,135
2023-10-31,29110,1337
2023-10-31,29140,3491
2023-10-31,29155,2546
2023-10-31,29170,5276
2023-10-31,29200,5329
2023-10-31,30110,3099
2023-10-31,30140,2789
2023-10-31,30170,6349
2023-10-31,30200,5474
2023-10-31,30230,2274
2023-10-31,31110,2435
2023-10-31,31140,3510
2023-10-31,31170,1976
2023-10-31,31200,3370
2023-10-31,31710,2748
2023-10-31,36110,7105
2023-10-31,41111,3579
2023-10-31,41113,5347
2023-10-31,41115,2541
2023-10-31,41117,5459
2023-10-31,41131,3116
2023-10-31,41133,2918
2023-10-31,41135,6046
2023-10-31,41150,6105
2023-10-31,41171,2721
2023-10-31,41173,4482
2023-10-31,41190,10267
2023-10-31,41210,4060
2023-10-31,41220,8477
2023-10-31,41250,1088
2023-10-31,41271,4038
2023-10-31,41273,4137
2023-10-31,41281,6781
2023-10-31,41285,3431
2023-10-31,41287,3558
2023-10-31,41290,1146
2023-10-31,41310,2576
2023-10-31,41360,10587
2023-10-31,41370,3533
2023-10-31,41390,7827
2023-10-31,41410,3525
2023-10-31,41430,2124
2023-10-31,41450,5288
2023-10-31,41461,3512
2023-10-31,41463,6059
2023-10-31,41465,5827
2023-10-31,41480,6567
2023-10-31,41500,2852
2023-10-31,41550,2451
2023-10-31,41570,7471
2023-10-31,41590,15862
2023-10-31,41610,5468
2023-10-31,41630,3895
2023-10-31,41650,1387
2023-10-31,41670,1547
2023-10-31,41800,418
2023-10-31,41820,623
2023-10-31,41830,1354
2023-10-31,42110,1
2023-10-31,42130,0
2023-10-31,42150,0
2023-10-31,42170,0
2023-10-31,42210,3
2023-10-31,42830,1
2023-10-31,43111,2732
2023-10-31,43112,2237
2023-10-31,43113,4106
2023-10-31,43114,2874
2023-10-31,43130,2153
2023-10-31,43150,1217
2023-10-31,43720,265
2023-10-31,43730,645
2023-10-31,43740,436
2023-10-31,43745,450
2023-10-31,43750,1208
2023-10-31,43760,282
2023-10-31,43770,1101
2023-10-31,43800,189
2023-10-31,44131,3198
2023-10-31,44133,5761
2023-10-31,44150,934
2023-10-31,44180,1039
2023-10-31,44200,5143
2023-10-31,44210,1782
2023-10-31,44230,1309
2023-10-31,44250,664
2023-10-31,44270,1909
2023-10-31,44710,504
2023-10-31,44760,589
2023-10-31,44770,406
2023-10-31,44790,248
2023-10-31,44800,1006
2023-10-31,44810,657
2023-10-31,44825,658
2023-10-31,45111,3852
2023-10-31,45113,4519
2023-10-31,45130,3294
2023-10-31,45140,3369
2023-10-31,45180,1184
2023-10-31,45190,833
2023-10-31,45210,833
2023-10-31,45710,1220
2023-10-31,45720,214
2023-10-31,45730,221
2023-10-31,45740,247
2023-10-31,45750,255
2023-10-31,45770,244
2023-10-31,45790,556
2023-10-31,45800,424
2023-10-31,46110,2502
2023-10-31,46130,3044
2023-10-31,46150,2989
2023-10-31,46170,1358
2023-10-31,46230,1695
2023-10-31,46710,431
2023-10-31,46720,236
2023-10-31,46730,204
2023-10-31,46770,393
2023-10-31,46780,275
2023-10-31,46790,645
2023-10-31,46800,336
2023-10-31,46810,226
2023-10-31,46820,596
2023-10-31,46830,495
2023-10-31,46840,1098
2023-10-31,46860,207
2023-10-31,46870,523
2023-10-31,46880,380
2023-10-31,46890,470
2023-10-31,46900,257
2023-10-31,46910,293
2023-10-31,47111,2651
2023-10-31,47113,3093
2023-10-31,47130,2591
2023-10-31,47150,1563
2023-10-31,47170,1488
2023-10-31,47190,5328
2023-10-31,47210,1112
2023-10-31,47230,901
2023-10-31,47250,742
2023-10-31,47280,721
2023-10-31,47290,3243
2023-10-31,47720,1
2023-10-31,47730,340
2023-10-31,47750,147
2023-10-31,47760,81
2023-10-31,47770,294
2023-10-31,47820,336
2023-10-31,47830,196
2023-10-31,47840,390
2023-10-31,47850,1267
2023-10-31,47900,536
2023-10-31,47920,157
2023-10-31,47930,440
2023-10-31,47940,55
2023-10-31,48121,2476
2023-10-31,48123,2632
2023-10-31,48125,2017
2023-10-31,48127,2179
2023-10-31,48129,2242
2023-10-31,48170,3926
2023-10-31,48220,1215
2023-10-31,48240,1254
2023-10-31,48250,6846
2023-10-31,48270,1091
2023-10-31,48310,3167
2023-10-31,48330,5011
2023-10-31,48720,223
2023-10-31,48730,682
2023-10-31,48740,535
2023-10-31,48820,421
2023-10-31,48840,357
2023-10-31,48850,335
2023-10-31,48860,267
2023-10-31,48870,349
2023-10-31,48880,508
2023-10-31,48890,319
2023-10-31,49110,5409
2023-10-31,49130,1947
2023-11-01,11110,1249
2023-11-01,11140,1178
2023-11-01,11170,1999
2023-11-01,11200,2794
2023-11-01,11215,3708
2023-11-01,11230,3617
2023-11-01,11260,4159
2023-11-01,11290,4721
2023-11-01,11305,2692
2023-11-01,11320,3146
2023-11-01,11350,5556
2023-11-01,11380,5252
2023-11-01,11410,3166
2023-11-01,11440,3893
2023-11-01,11470,4710
2023-11-01,11500,6221
2023-11-01,11530,4668
2023-11-01,11545,2406
2023-11-01,11560,4177
2023-11-01,11590,3937
2023-11-01,11620,4609
2023-11-01,11650,4446
2023-11-01,11680,5715
2023-11-01,11710,7523
2023-11-01,11740,5430
2023-11-01,26110,279
2023-11-01,26140,971
2023-11-01,26170,845
2023-11-01,26200,985
2023-11-01,26230,3615
2023-11-01,26260,2925
2023-11-01,26290,2500
2023-11-01,26320,2685
2023-11-01,26350,4218
2023-11-01,26380,3047
2023-11-01,26410,2166
2023-11-01,26440,1970
2023-11-01,26470,2002
2023-11-01,26500,1620
2023-11-01,26530,2172
2023-11-01,26710,2269
2023-11-01,27110,969
2023-11-01,27140,3704
2023-11-01,27170,1422
2023-11-01,27200,1288
2023-11-01,27230,4753
2023-11-01,27260,4471
2023-11-01,27290,5764
2023-11-01,27710,3573
2023-11-01,28110,1688
2023-11-01,28140,538
2023-11-01,28170,1
2023-11-01,28185,5051
2023-11-01,28200,5804
2023-11-01,28237,5258
2023-11-01,28245,2668
2023-11-01,28260,7941
2023-11-01,28710,507
2023-11-01,28720,121
2023-11-01,29110,1212
2023-11-01,29140,3073
2023-11-01,29155,2286
2023-11-01,29170,4964
2023-11-01,29200,4849
2023-11-01,30110,2752
2023-11-01,30140,2537
2023-11-01,30170,5864
2023-11-01,30200,4952
2023-11-01,30230,2107
2023-11-01,31110,2114
2023-11-01,31140,3245
2023-11-01,31170,1943
2023-11-01,31200,3117
2023-11-01,31710,2555
2023-11-01,36110,6203
2023-11-01,41111,3189
2023-11-01,41113,4532
2023-11-01,41115,2282
2023-11-01,41117,5052
2023-11-01,41131,2930
2023-11-01,41133,2756
2023-11-01,41135,5237
2023-11-01,41150,5450
2023-11-01,41171,2511
2023-11-01,41173,3907
2023-11-01,41190,8960
2023-11-01,41210,3517
2023-11-01,41220,7512
2023-11-01,41250,1102
2023-11-01,41271,3623
2023-11-01,41273,3908
2023-11-01,41281,6093
2023-11-01,41285,2906
2023-11-01,41287,3041
2023-11-01,41290,980
2023-11-01,41310,2089
2023-11-01,41360,9052
2023-11-01,41370,3120
2023-11-01,41390,7159
2023-11-01,41410,3211
2023-11-01,41430,1904
2023-11-01,41450,4498
2023-11-01,41461,3071
2023-11-01,41463,5204
2023-11-01,41465,5090
2023-11-01,41480,5509
2023-11-01,41500,2638
2023-11-01,41550,2134
2023-11-01,41570,6644
2023-11-01,41590,13889
2023-11-01,41610,4349
2023-11-01,41630,3506
2023-11-01,41650,1314
2023-11-01,41670,1512
2023-11-01,41800,431
2023-11-01,41820,537
2023-11-01,41830,1065
2023-11-01,42110,0
2023-11-01,42130,0
2023-11-01,42150,1
2023-11-01,42720,0
2023-11-01,42770,0
2023-11-01,43111,2255
2023-11-01,43112,2045
2023-11-01,43113,3494
2023-11-01,43114,2334
2023-11-01,43130,1888
2023-11-01,43150,1196
2023-11-01,43720,250
2023-11-01,43730,557
2023-11-01,43740,366
2023-11-01,43745,416
2023-11-01,43750,1119
2023-11-01,43760,314
2023-11-01,43770,994
2023-11-01,43800,189
2023-11-01,44131,2952
2023-11-01,44133,5218
2023-11-01,44150,938
2023-11-01,44180,953
2023-11-01,44200,4374
2023-11-01,44210,1689
2023-11-01,44230,1140
2023-11-01,44250,550
2023-11-01,44270,1716
2023-11-01,44710,449
2023-11-01,44760,546
2023-11-01,44770,431
2023-11-01,44790,251
2023-11-01,44800,1048
2023-11-01,44810,588
2023-11-01,44825,513
2023-11-01,45111,3613
2023-11-01,45113,3930
2023-11-01,45130,2954
2023-11-01,45140,2616
2023-11-01,45180,1048
2023-11-01,45190,722
2023-11-01,45210,764
2023-11-01,45710,1021
2023-11-01,45720,225
2023-11-01,45730,209
2023-11-01,45740,246
2023-11-01,45750,271
2023-11-01,45770,261
2023-11-01,45790,512
2023-11-01,45800,372
2023-11-01,46110,2291
2023-11-01,46130,2868
2023-11-01,46150,2547
2023-11-01,46170,1247
2023-11-01,46230,1564
2023-11-01,46710,390
2023-11-01,46720,232
2023-11-01,46730,212
2023-11-01,46770,393
2023-11-01,46780,231
2023-11-01,46790,528
2023-11-01,46800,316
2023-11-01,46810,245
2023-11-01,46820,549
2023-11-01,46830,469
2023-11-01,46840,1070
2023-11-01,46860,227
2023-11-01,46870,495
2023-11-01,46880,362
2023-11-01,46890,404
2023-11-01,46900,247
2023-11-01,46910,329
2023-11-01,47111,2257
2023-11-01,47113,2859
2023-11-01,47130,2286
2023-11-01,47150,1339
2023-11-01,47170,1123
2023-11-01,47190,5107
2023-11-01,47210,991
2023-11-01,47230,908
2023-11-01,47250,718
2023-11-01,47280,665
2023-11-01,47290,2901
2023-11-01,47720,0
2023-11-01,47730,328
2023-11-01,47750,124
2023-11-01,47760,80
2023-11-01,47770,247
2023-11-01,47820,322
2023-11-01,47830,233
2023-11-01,47840,369
2023-11-01,47850,1144
2023-11-01,47900,448
2023-11-01,47920,166
2023-11-01,47930,479
2023-11-01,47940,45
2023-11-01,48121,2239
2023-11-01,48123,2386
2023-11-01,48125,1916
2023-11-01,48127,1880
2023-11-01,48129,2039
2023-11-01,48170,3104
2023-11-01,48220,1164
2023-11-01,48240,1003
2023-11-01,48250,6249
2023-11-01,48270,953
2023-11-01,48310,2981
2023-11-01,48330,4458
2023-11-01,48720,184
2023-11-01,48730,620
2023-11-01,48740,494
2023-11-01,48820,396
2023-11-01,48840,286
2023-11-01,48850,293
2023-11-01,48860,254
2023-11-01,48870,350
2023-11-01,48880,496
2023-11-01,48890,269
2023-11-01,49110,4805
2023-11-01,49130,1786
2023-11-02,11110,1337
2023-11-02,11140,1210
2023-11-02,11170,2166
2023-11-02,11200,3272
2023-11-02,11215,3680
2023-11-02,11230,3606
2023-11-02,11260,4322
2023-11-02,11290,4764
2023-11-02,11305,3020
2023-11-02,11320,3310
2023-11-02,11350,5589
2023-11-02,11380,5389
2023-11-02,11410,3499
2023-11-02,11440,4220
2023-11-02,11470,4947
2023-11-02,11500,6524
2023-11-02,11530,4943
2023-11-02,11545,2494
2023-11-02,11560,4522
2023-11-02,11590,3978
2023-11-02,11620,4882
2023-11-02,11650,4582
2023-11-02,11680,5917
2023-11-02,11710,8019
2023-11-02,11740,5883
2023-11-02,26110,288
2023-11-02,26140,928
2023-11-02,26170,817
2023-11-02,26200,1127
2023-11-02,26230,3687
2023-11-02,26260,3235
2023-11-02,26290,2768
2023-11-02,26320,2709
2023-11-02,26350,4609
2023-11-02,26380,3387
2023-11-02,26410,2319
2023-11-02,26440,2195
2023-11-02,26470,2276
2023-11-02,26500,1652
2023-11-02,26530,2231
2023-11-02,26710,2528
2023-11-02,27110,992
2023-11-02,27140,4115
2023-11-02,27170,1655
2023-11-02,27200,1364
2023-11-02,27230,5118
2023-11-02,27260,4611
2023-11-02,27290,6320
2023-11-02,27710,3989
2023-11-02,28110,1745
2023-11-02,28140,614
2023-11-02,28170,2
2023-11-02,28185,5158
2023-11-02,28200,5846
2023-11-02,28237,5486
2023-11-02,28245,3124
2023-11-02,28260,8356
2023-11-02,28710,531
2023-11-02,28720,115
2023-11-02,29110,1311
2023-11-02,29140,3321
2023-11-02,29155,2497
2023-11-02,29170,5186
2023-11-02,29200,5118
2023-11-02,30110,2871
2023-11-02,30140,2714
2023-11-02,30170,5973
2023-11-02,30200,5288
2023-11-02,30230,2164
2023-11-02,31110,2282
2023-11-02,31140,3432
2023-11-02,31170,1933
2023-11-02,31200,3143
2023-11-02,31710,2623
2023-11-02,36110,6835
2023-11-02,41111,3339
2023-11-02,41113,4888
2023-11-02,41115,2485
2023-11-02,41117,5020
2023-11-02,41131,2875
2023-11-02,41133,2710
2023-11-02,41135,5461
2023-11-02,41150,5831
2023-11-02,41171,2607
2023-11-02,41173,4335
2023-11-02,41190,9800
2023-11-02,41210,3980
2023-11-02,41220,7715
