날짜,시군구지역코드,발생건수(건)
2023-10-28,29200,324
2023-10-28,30110,190
2023-10-28,30140,246
2023-10-28,30170,388
2023-10-28,30200,302
2023-10-28,30230,139
2023-10-28,31110,120
2023-10-28,31140,199
2023-10-28,31170,122
2023-10-28,31200,144
2023-10-28,31710,219
2023-10-28,36110,289
2023-10-28,41111,225
2023-10-28,41113,253
2023-10-28,41115,139
2023-10-28,41117,329
2023-10-28,41131,167
2023-10-28,41133,209
2023-10-28,41135,378
2023-10-28,41150,303
2023-10-28,41171,201
2023-10-28,41173,240
2023-10-28,41190,616
2023-10-28,41210,213
2023-10-28,41220,398
2023-10-28,41250,37
2023-10-28,41271,190
2023-10-28,41273,242
2023-10-28,41281,296
2023-10-28,41285,159
2023-10-28,41287,243
2023-10-28,41290,63
2023-10-28,41310,150
2023-10-28,41360,507
2023-10-28,41370,172
2023-10-28,41390,473
2023-10-28,41410,189
2023-10-28,41430,110
2023-10-28,41450,311
2023-10-28,41461,183
2023-10-28,41463,310
2023-10-28,41465,302
2023-10-28,41480,350
2023-10-28,41500,121
2023-10-28,41550,150
2023-10-28,41570,371
2023-10-28,41590,667
2023-10-28,41610,326
2023-10-28,41630,212
2023-10-28,41650,71
2023-10-28,41670,32
2023-10-28,41800,27
2023-10-28,41820,34
2023-10-28,41830,92
2023-10-28,42130,0
2023-10-28,43111,138
2023-10-28,43112,150
2023-10-28,43113,205
2023-10-28,43114,141
2023-10-28,43130,117
2023-10-28,43150,94
2023-10-28,43720,19
2023-10-28,43730,59
2023-10-28,43740,33
2023-10-28,43745,26
2023-10-28,43750,97
2023-10-28,43760,28
2023-10-28,43770,83
2023-10-28,43800,18
2023-10-28,44131,178
2023-10-28,44133,267
2023-10-28,44150,82
2023-10-28,44180,108
2023-10-28,44200,205
2023-10-28,44210,79
2023-10-28,44230,85
2023-10-28,44250,41
2023-10-28,44270,138
2023-10-28,44710,39
2023-10-28,44760,87
2023-10-28,44770,68
2023-10-28,44790,26
2023-10-28,44800,34
2023-10-28,44810,58
2023-10-28,44825,46
2023-10-28,45111,259
2023-10-28,45113,189
2023-10-28,45130,179
2023-10-28,45140,218
2023-10-28,45180,63
2023-10-28,45190,51
2023-10-28,45210,55
2023-10-28,45710,58
2023-10-28,45720,14
2023-10-28,45730,15
2023-10-28,45740,18
2023-10-28,45750,23
2023-10-28,45770,19
2023-10-28,45790,57
2023-10-28,45800,59
2023-10-28,46110,125
2023-10-28,46130,335
2023-10-28,46150,196
2023-10-28,46170,126
2023-10-28,46230,120
2023-10-28,46710,45
2023-10-28,46720,27
2023-10-28,46730,14
2023-10-28,46770,34
2023-10-28,46780,31
2023-10-28,46790,47
2023-10-28,46800,22
2023-10-28,46810,17
2023-10-28,46820,94
2023-10-28,46830,44
2023-10-28,46840,79
2023-10-28,46860,25
2023-10-28,46870,59
2023-10-28,46880,21
2023-10-28,46890,46
2023-10-28,46900,41
2023-10-28,46910,30
2023-10-28,47111,133
2023-10-28,47113,188
2023-10-28,47130,201
2023-10-28,47150,106
2023-10-28,47170,110
2023-10-28,47190,343
2023-10-28,47210,79
2023-10-28,47230,109
2023-10-28,47250,38
2023-10-28,47280,54
2023-10-28,47290,190
2023-10-28,47730,31
2023-10-28,47750,6
2023-10-28,47760,12
2023-10-28,47770,28
2023-10-28,47820,21
2023-10-28,47830,21
2023-10-28,47840,31
2023-10-28,47850,62
2023-10-28,47900,39
2023-10-28,47920,9
2023-10-28,47930,23
2023-10-28,47940,2
2023-10-28,48121,189
2023-10-28,48123,222
2023-10-28,48125,185
2023-10-28,48127,165
2023-10-28,48129,220
2023-10-28,48170,319
2023-10-28,48220,76
2023-10-28,48240,115
2023-10-28,48250,486
2023-10-28,48270,75
2023-10-28,48310,128
2023-10-28,48330,319
2023-10-28,48720,30
2023-10-28,48730,56
2023-10-28,48740,44
2023-10-28,48820,31
2023-10-28,48840,24
2023-10-28,48850,55
2023-10-28,48860,32
2023-10-28,48870,25
2023-10-28,48880,73
2023-10-28,48890,36
2023-10-28,49110,322
2023-10-28,49130,125
2023-10-29,11110,4
2023-10-29,11140,9
2023-10-29,11170,13
2023-10-29,11200,18
2023-10-29,11215,9
2023-10-29,11230,38
2023-10-29,11260,34
2023-10-29,11290,26
2023-10-29,11305,7
2023-10-29,11320,12
2023-10-29,11350,58
2023-10-29,11380,47
2023-10-29,11410,9
2023-10-29,11440,10
2023-10-29,11470,10
2023-10-29,11500,12
2023-10-29,11530,8
2023-10-29,11545,8
2023-10-29,11560,16
2023-10-29,11590,17
2023-10-29,11620,8
2023-10-29,11650,19
2023-10-29,11680,24
2023-10-29,11710,16
2023-10-29,11740,11
2023-10-29,26110,0
2023-10-29,26140,18
2023-10-29,26170,4
2023-10-29,26200,2
2023-10-29,26230,4
2023-10-29,26260,7
2023-10-29,26290,10
2023-10-29,26320,2
2023-10-29,26350,43
2023-10-29,26380,80
2023-10-29,26410,14
2023-10-29,26440,12
2023-10-29,26470,13
2023-10-29,26500,6
2023-10-29,26530,9
2023-10-29,26710,5
2023-10-29,27110,2
2023-10-29,27140,28
2023-10-29,27170,0
2023-10-29,27200,5
2023-10-29,27230,9
2023-10-29,27260,8
2023-10-29,27290,9
2023-10-29,27710,8
2023-10-29,28110,14
2023-10-29,28140,1
2023-10-29,28185,23
2023-10-29,28200,23
2023-10-29,28237,12
2023-10-29,28245,13
2023-10-29,28260,17
2023-10-29,28710,2
2023-10-29,28720,1
2023-10-29,29110,4
2023-10-29,29140,4
2023-10-29,29155,1
2023-10-29,29170,6
2023-10-29,29200,8
2023-10-29,30110,15
2023-10-29,30140,8
2023-10-29,30170,24
2023-10-29,30200,28
2023-10-29,30230,10
2023-10-29,31110,7
2023-10-29,31140,35
2023-10-29,31170,2
2023-10-29,31200,4
2023-10-29,31710,13
2023-10-29,36110,12
2023-10-29,41111,15
2023-10-29,41113,21
2023-10-29,41115,9
2023-10-29,41117,27
2023-10-29,41131,10
2023-10-29,41133,9
2023-10-29,41135,23
2023-10-29,41150,27
2023-10-29,41171,7
2023-10-29,41173,15
2023-10-29,41190,52
2023-10-29,41210,5
2023-10-29,41220,65
2023-10-29,41250,6
2023-10-29,41271,15
2023-10-29,41273,16
2023-10-29,41281,24
2023-10-29,41285,11
2023-10-29,41287,21
2023-10-29,41290,4
2023-10-29,41310,11
2023-10-29,41360,40
2023-10-29,41370,35
2023-10-29,41390,27
2023-10-29,41410,3
2023-10-29,41430,7
2023-10-29,41450,19
2023-10-29,41461,19
2023-10-29,41463,31
2023-10-29,41465,37
2023-10-29,41480,38
2023-10-29,41500,12
2023-10-29,41550,6
2023-10-29,41570,25
2023-10-29,41590,66
2023-10-29,41610,24
2023-10-29,41630,11
2023-10-29,41650,3
2023-10-29,41670,3
2023-10-29,41800,1
2023-10-29,41820,1
2023-10-29,41830,3
2023-10-29,43111,6
2023-10-29,43112,3
2023-10-29,43113,10
2023-10-29,43114,3
2023-10-29,43130,19
2023-10-29,43150,3
2023-10-29,43720,2
2023-10-29,43730,0
2023-10-29,43740,0
2023-10-29,43745,2
2023-10-29,43750,9
2023-10-29,43760,0
2023-10-29,43770,12
2023-10-29,43800,0
2023-10-29,44131,28
2023-10-29,44133,30
2023-10-29,44150,3
2023-10-29,44180,2
2023-10-29,44200,20
2023-10-29,44210,2
2023-10-29,44230,3
2023-10-29,44250,0
2023-10-29,44270,3
2023-10-29,44710,7
2023-10-29,44760,2
2023-10-29,44770,1
2023-10-29,44790,1
2023-10-29,44800,4
2023-10-29,44810,1
2023-10-29,44825,0
2023-10-29,45111,5
2023-10-29,45113,2
2023-10-29,45130,4
2023-10-29,45140,3
2023-10-29,45180,2
2023-10-29,45190,0
2023-10-29,45210,7
2023-10-29,45710,2
2023-10-29,45720,0
2023-10-29,45730,1
2023-10-29,45740,0
2023-10-29,45750,3
2023-10-29,45770,0
2023-10-29,45790,0
2023-10-29,45800,6
2023-10-29,46110,0
2023-10-29,46130,21
2023-10-29,46150,3
2023-10-29,46170,2
2023-10-29,46230,8
2023-10-29,46710,5
2023-10-29,46720,0
2023-10-29,46730,1
2023-10-29,46770,1
2023-10-29,46780,0
2023-10-29,46790,0
2023-10-29,46800,4
2023-10-29,46810,0
2023-10-29,46820,1
2023-10-29,46830,2
2023-10-29,46840,2
2023-10-29,46860,2
2023-10-29,46870,0
2023-10-29,46880,1
2023-10-29,46890,1
2023-10-29,46900,2
2023-10-29,46910,3
2023-10-29,47111,5
2023-10-29,47113,12
2023-10-29,47130,3
2023-10-29,47150,4
2023-10-29,47170,2
2023-10-29,47190,6
2023-10-29,47210,1
2023-10-29,47230,6
2023-10-29,47250,2
2023-10-29,47280,7
2023-10-29,47290,17
2023-10-29,47730,1
2023-10-29,47750,0
2023-10-29,47760,2
2023-10-29,47770,0
2023-10-29,47820,0
2023-10-29,47830,3
2023-10-29,47840,0
2023-10-29,47850,4
2023-10-29,47900,1
2023-10-29,47920,0
2023-10-29,47930,0
2023-10-29,47940,0
2023-10-29,48121,11
2023-10-29,48123,21
2023-10-29,48125,0
2023-10-29,48127,2
2023-10-29,48129,6
2023-10-29,48170,32
2023-10-29,48220,5
2023-10-29,48240,2
2023-10-29,48250,10
2023-10-29,48270,0
2023-10-29,48310,11
2023-10-29,48330,14
2023-10-29,48720,3
2023-10-29,48730,1
2023-10-29,48740,1
2023-10-29,48820,7
2023-10-29,48840,0
2023-10-29,48850,3
2023-10-29,48860,3
2023-10-29,48870,4
2023-10-29,48880,0
2023-10-29,48890,2
2023-10-29,49110,21
2023-10-29,49130,6
2023-10-30,11110,165
2023-10-30,11140,164
2023-10-30,11170,285
2023-10-30,11200,450
2023-10-30,11215,431
2023-10-30,11230,517
2023-10-30,11260,531
2023-10-30,11290,511
2023-10-30,11305,302
2023-10-30,11320,308
2023-10-30,11350,657
2023-10-30,11380,735
2023-10-30,11410,471
2023-10-30,11440,441
2023-10-30,11470,496
2023-10-30,11500,723
2023-10-30,11530,541
2023-10-30,11545,339
2023-10-30,11560,466
2023-10-30,11590,579
2023-10-30,11620,784
2023-10-30,11650,479
2023-10-30,11680,644
2023-10-30,11710,818
2023-10-30,11740,568
2023-10-30,26110,65
2023-10-30,26140,195
2023-10-30,26170,159
2023-10-30,26200,204
2023-10-30,26230,493
2023-10-30,26260,405
2023-10-30,26290,413
2023-10-30,26320,349
2023-10-30,26350,612
2023-10-30,26380,410
2023-10-30,26410,320
2023-10-30,26440,168
2023-10-30,26470,368
2023-10-30,26500,302
2023-10-30,26530,249
2023-10-30,26710,257
2023-10-30,27110,133
2023-10-30,27140,528
2023-10-30,27170,223
2023-10-30,27200,230
2023-10-30,27230,574
2023-10-30,27260,578
2023-10-30,27290,811
2023-10-30,27710,334
2023-10-30,28110,172
2023-10-30,28140,70
2023-10-30,28170,0
2023-10-30,28185,506
2023-10-30,28200,754
2023-10-30,28237,618
2023-10-30,28245,449
2023-10-30,28260,710
2023-10-30,28710,110
2023-10-30,28720,18
2023-10-30,29110,143
2023-10-30,29140,399
2023-10-30,29155,238
2023-10-30,29170,565
2023-10-30,29200,506
2023-10-30,30110,346
2023-10-30,30140,400
2023-10-30,30170,723
2023-10-30,30200,468
2023-10-30,30230,221
2023-10-30,31110,224
2023-10-30,31140,413
2023-10-30,31170,241
2023-10-30,31200,256
2023-10-30,31710,318
2023-10-30,36110,544
2023-10-30,41111,319
2023-10-30,41113,392
2023-10-30,41115,258
2023-10-30,41117,458
2023-10-30,41131,304
2023-10-30,41133,355
2023-10-30,41135,534
2023-10-30,41150,602
2023-10-30,41171,319
2023-10-30,41173,401
2023-10-30,41190,917
2023-10-30,41210,356
2023-10-30,41220,582
2023-10-30,41250,113
2023-10-30,41271,324
2023-10-30,41273,344
2023-10-30,41281,549
2023-10-30,41285,277
2023-10-30,41287,386
2023-10-30,41290,80
2023-10-30,41310,270
2023-10-30,41360,809
2023-10-30,41370,263
2023-10-30,41390,645
2023-10-30,41410,258
2023-10-30,41430,204
2023-10-30,41450,489
2023-10-30,41461,318
2023-10-30,41463,477
2023-10-30,41465,480
2023-10-30,41480,528
2023-10-30,41500,196
2023-10-30,41550,288
2023-10-30,41570,546
2023-10-30,41590,1027
2023-10-30,41610,539
2023-10-30,41630,292
2023-10-30,41650,152
2023-10-30,41670,103
2023-10-30,41800,72
2023-10-30,41820,62
2023-10-30,41830,178
2023-10-30,42110,0
2023-10-30,42130,0
2023-10-30,42170,0
2023-10-30,42730,0
2023-10-30,42780,0
2023-10-30,43111,270
2023-10-30,43112,317
2023-10-30,43113,361
2023-10-30,43114,295
2023-10-30,43130,241
2023-10-30,43150,196
2023-10-30,43720,41
2023-10-30,43730,94
2023-10-30,43740,85
2023-10-30,43745,31
2023-10-30,43750,134
2023-10-30,43760,42
2023-10-30,43770,120
2023-10-30,43800,27
2023-10-30,44131,293
2023-10-30,44133,434
2023-10-30,44150,149
2023-10-30,44180,246
2023-10-30,44200,340
2023-10-30,44210,157
2023-10-30,44230,186
2023-10-30,44250,52
2023-10-30,44270,222
2023-10-30,44710,86
2023-10-30,44760,113
2023-10-30,44770,149
2023-10-30,44790,51
2023-10-30,44800,224
2023-10-30,44810,102
2023-10-30,44825,111
2023-10-30,45111,432
2023-10-30,45113,390
2023-10-30,45130,304
2023-10-30,45140,457
2023-10-30,45180,139
2023-10-30,45190,143
2023-10-30,45210,108
2023-10-30,45710,132
2023-10-30,45720,31
2023-10-30,45730,37
2023-10-30,45740,55
2023-10-30,45750,52
2023-10-30,45770,48
2023-10-30,45790,108
2023-10-30,45800,118
2023-10-30,46110,251
2023-10-30,46130,609
2023-10-30,46150,374
2023-10-30,46170,230
2023-10-30,46230,256
2023-10-30,46710,81
2023-10-30,46720,46
2023-10-30,46730,37
2023-10-30,46770,73
2023-10-30,46780,62
2023-10-30,46790,73
2023-10-30,46800,70
2023-10-30,46810,36
2023-10-30,46820,161
2023-10-30,46830,85
2023-10-30,46840,147
2023-10-30,46860,33
2023-10-30,46870,109
2023-10-30,46880,36
2023-10-30,46890,55
2023-10-30,46900,54
2023-10-30,46910,38
2023-10-30,47111,234
2023-10-30,47113,341
2023-10-30,47130,390
2023-10-30,47150,186
2023-10-30,47170,217
2023-10-30,47190,534
2023-10-30,47210,168
2023-10-30,47230,180
2023-10-30,47250,128
2023-10-30,47280,82
2023-10-30,47290,287
2023-10-30,47730,55
2023-10-30,47750,22
2023-10-30,47760,13
2023-10-30,47770,75
2023-10-30,47820,62
2023-10-30,47830,54
2023-10-30,47840,61
2023-10-30,47850,106
2023-10-30,47900,50
2023-10-30,47920,25
2023-10-30,47930,71
2023-10-30,47940,9
2023-10-30,48121,351
2023-10-30,48123,280
2023-10-30,48125,344
2023-10-30,48127,290
2023-10-30,48129,319
2023-10-30,48170,453
2023-10-30,48220,165
2023-10-30,48240,163
2023-10-30,48250,719
2023-10-30,48270,126
2023-10-30,48310,258
2023-10-30,48330,570
2023-10-30,48720,43
2023-10-30,48730,85
2023-10-30,48740,64
2023-10-30,48820,85
2023-10-30,48840,59
2023-10-30,48850,90
2023-10-30,48860,50
2023-10-30,48870,63
2023-10-30,48880,127
2023-10-30,48890,53
2023-10-30,49110,667
2023-10-30,49130,268
2023-10-31,11110,130
2023-10-31,11140,121
2023-10-31,11170,207
2023-10-31,11200,333
2023-10-31,11215,378
2023-10-31,11230,401
2023-10-31,11260,416
2023-10-31,11290,400
2023-10-31,11305,248
2023-10-31,11320,279
2023-10-31,11350,553
2023-10-31,11380,593
2023-10-31,11410,381
2023-10-31,11440,330
2023-10-31,11470,390
2023-10-31,11500,556
2023-10-31,11530,400
2023-10-31,11545,250
2023-10-31,11560,377
2023-10-31,11590,425
2023-10-31,11620,568
2023-10-31,11650,359
2023-10-31,11680,476
2023-10-31,11710,642
2023-10-31,11740,431
2023-10-31,26110,64
2023-10-31,26140,165
2023-10-31,26170,122
2023-10-31,26200,119
2023-10-31,26230,396
2023-10-31,26260,302
2023-10-31,26290,321
2023-10-31,26320,283
2023-10-31,26350,515
2023-10-31,26380,320
2023-10-31,26410,262
2023-10-31,26440,149
2023-10-31,26470,280
2023-10-31,26500,239
2023-10-31,26530,215
2023-10-31,26710,170
2023-10-31,27110,99
2023-10-31,27140,409
2023-10-31,27170,159
2023-10-31,27200,186
2023-10-31,27230,454
2023-10-31,27260,479
2023-10-31,27290,610
2023-10-31,27710,230
2023-10-31,28110,145
2023-10-31,28140,67
2023-10-31,28170,0
2023-10-31,28185,371
2023-10-31,28200,586
2023-10-31,28237,480
2023-10-31,28245,367
2023-10-31,28260,588
2023-10-31,28710,86
2023-10-31,28720,21
2023-10-31,29110,103
2023-10-31,29140,260
2023-10-31,29155,192
2023-10-31,29170,429
2023-10-31,29200,376
2023-10-31,30110,266
2023-10-31,30140,348
2023-10-31,30170,536
2023-10-31,30200,369
2023-10-31,30230,165
2023-10-31,31110,185
2023-10-31,31140,313
2023-10-31,31170,208
2023-10-31,31200,205
2023-10-31,31710,207
2023-10-31,36110,380
2023-10-31,41111,243
2023-10-31,41113,306
2023-10-31,41115,188
2023-10-31,41117,381
2023-10-31,41131,258
2023-10-31,41133,256
2023-10-31,41135,437
2023-10-31,41150,438
2023-10-31,41171,216
2023-10-31,41173,274
2023-10-31,41190,808
2023-10-31,41210,268
2023-10-31,41220,506
2023-10-31,41250,83
2023-10-31,41271,263
2023-10-31,41273,250
2023-10-31,41281,355
2023-10-31,41285,245
2023-10-31,41287,272
2023-10-31,41290,62
2023-10-31,41310,214
2023-10-31,41360,757
2023-10-31,41370,215
2023-10-31,41390,512
2023-10-31,41410,221
2023-10-31,41430,153
2023-10-31,41450,391
2023-10-31,41461,223
2023-10-31,41463,339
2023-10-31,41465,360
2023-10-31,41480,414
2023-10-31,41500,153
2023-10-31,41550,215
2023-10-31,41570,453
2023-10-31,41590,834
2023-10-31,41610,396
2023-10-31,41630,248
2023-10-31,41650,106
2023-10-31,41670,69
2023-10-31,41800,50
2023-10-31,41820,43
2023-10-31,41830,145
2023-10-31,42110,0
2023-10-31,42130,0
2023-10-31,42150,0
2023-10-31,42170,0
2023-10-31,42210,0
2023-10-31,42830,0
2023-10-31,43111,198
2023-10-31,43112,219
2023-10-31,43113,280
2023-10-31,43114,222
2023-10-31,43130,190
2023-10-31,43150,135
2023-10-31,43720,30
2023-10-31,43730,79
2023-10-31,43740,70
2023-10-31,43745,26
2023-10-31,43750,107
2023-10-31,43760,29
2023-10-31,43770,106
2023-10-31,43800,21
2023-10-31,44131,205
2023-10-31,44133,313
2023-10-31,44150,120
2023-10-31,44180,149
2023-10-31,44200,272
2023-10-31,44210,98
2023-10-31,44230,116
2023-10-31,44250,43
2023-10-31,44270,193
2023-10-31,44710,71
2023-10-31,44760,81
2023-10-31,44770,116
2023-10-31,44790,49
2023-10-31,44800,164
2023-10-31,44810,69
2023-10-31,44825,98
2023-10-31,45111,305
2023-10-31,45113,273
2023-10-31,45130,271
2023-10-31,45140,320
2023-10-31,45180,126
2023-10-31,45190,108
2023-10-31,45210,69
2023-10-31,45710,107
2023-10-31,45720,17
2023-10-31,45730,15
2023-10-31,45740,27
2023-10-31,45750,21
2023-10-31,45770,31
2023-10-31,45790,92
2023-10-31,45800,92
2023-10-31,46110,209
2023-10-31,46130,473
2023-10-31,46150,271
2023-10-31,46170,145
2023-10-31,46230,189
2023-10-31,46710,60
2023-10-31,46720,31
2023-10-31,46730,25
2023-10-31,46770,42
2023-10-31,46780,39
2023-10-31,46790,39
2023-10-31,46800,49
2023-10-31,46810,28
2023-10-31,46820,107
2023-10-31,46830,57
2023-10-31,46840,131
2023-10-31,46860,31
2023-10-31,46870,82
2023-10-31,46880,26
2023-10-31,46890,40
2023-10-31,46900,48
2023-10-31,46910,42
2023-10-31,47111,237
2023-10-31,47113,282
2023-10-31,47130,271
2023-10-31,47150,126
2023-10-31,47170,165
2023-10-31,47190,374
2023-10-31,47210,123
2023-10-31,47230,139
2023-10-31,47250,83
2023-10-31,47280,82
2023-10-31,47290,218
2023-10-31,47720,0
2023-10-31,47730,30
2023-10-31,47750,22
2023-10-31,47760,13
2023-10-31,47770,60
2023-10-31,47820,44
2023-10-31,47830,30
2023-10-31,47840,38
2023-10-31,47850,89
2023-10-31,47900,37
2023-10-31,47920,23
2023-10-31,47930,62
2023-10-31,47940,5
2023-10-31,48121,269
2023-10-31,48123,265
2023-10-31,48125,230
2023-10-31,48127,218
2023-10-31,48129,252
2023-10-31,48170,406
2023-10-31,48220,137
2023-10-31,48240,100
2023-10-31,48250,542
2023-10-31,48270,113
2023-10-31,48310,228
2023-10-31,48330,432
2023-10-31,48720,32
2023-10-31,48730,84
2023-10-31,48740,51
2023-10-31,48820,61
2023-10-31,48840,63
2023-10-31,48850,72
2023-10-31,48860,49
2023-10-31,48870,41
2023-10-31,48880,89
2023-10-31,48890,42
2023-10-31,49110,482
2023-10-31,49130,197
2023-11-01,11110,98
2023-11-01,11140,90
2023-11-01,11170,186
2023-11-01,11200,265
2023-11-01,11215,343
2023-11-01,11230,351
2023-11-01,11260,356
2023-11-01,11290,366
2023-11-01,11305,271
2023-11-01,11320,189
2023-11-01,11350,406
2023-11-01,11380,483
2023-11-01,11410,269
2023-11-01,11440,280
2023-11-01,11470,339
2023-11-01,11500,447
2023-11-01,11530,337
2023-11-01,11545,220
2023-11-01,11560,306
2023-11-01,11590,379
2023-11-01,11620,476
2023-11-01,11650,310
2023-11-01,11680,458
2023-11-01,11710,521
2023-11-01,11740,343
2023-11-01,26110,41
2023-11-01,26140,130
2023-11-01,26170,103
2023-11-01,26200,123
2023-11-01,26230,358
2023-11-01,26260,277
2023-11-01,26290,294
2023-11-01,26320,276
2023-11-01,26350,428
2023-11-01,26380,304
2023-11-01,26410,230
2023-11-01,26440,135
2023-11-01,26470,253
2023-11-01,26500,182
2023-11-01,26530,182
2023-11-01,26710,177
2023-11-01,27110,92
2023-11-01,27140,372
2023-11-01,27170,135
2023-11-01,27200,156
2023-11-01,27230,409
2023-11-01,27260,444
2023-11-01,27290,520
2023-11-01,27710,242
2023-11-01,28110,72
2023-11-01,28140,47
2023-11-01,28170,0
2023-11-01,28185,328
2023-11-01,28200,478
2023-11-01,28237,487
2023-11-01,28245,316
2023-11-01,28260,540
2023-11-01,28710,51
2023-11-01,28720,9
2023-11-01,29110,110
2023-11-01,29140,215
2023-11-01,29155,173
2023-11-01,29170,383
2023-11-01,29200,328
2023-11-01,30110,217
2023-11-01,30140,312
2023-11-01,30170,424
2023-11-01,30200,333
2023-11-01,30230,145
2023-11-01,31110,145
2023-11-01,31140,271
2023-11-01,31170,200
2023-11-01,31200,167
2023-11-01,31710,190
2023-11-01,36110,305
2023-11-01,41111,199
2023-11-01,41113,251
2023-11-01,41115,154
2023-11-01,41117,308
2023-11-01,41131,232
2023-11-01,41133,223
2023-11-01,41135,375
2023-11-01,41150,318
2023-11-01,41171,203
2023-11-01,41173,220
2023-11-01,41190,670
2023-11-01,41210,208
2023-11-01,41220,424
2023-11-01,41250,58
2023-11-01,41271,225
2023-11-01,41273,207
2023-11-01,41281,320
2023-11-01,41285,181
2023-11-01,41287,224
2023-11-01,41290,57
2023-11-01,41310,178
2023-11-01,41360,493
2023-11-01,41370,174
2023-11-01,41390,467
2023-11-01,41410,184
2023-11-01,41430,112
2023-11-01,41450,348
2023-11-01,41461,185
2023-11-01,41463,305
2023-11-01,41465,264
2023-11-01,41480,369
2023-11-01,41500,145
2023-11-01,41550,172
2023-11-01,41570,407
2023-11-01,41590,681
2023-11-01,41610,342
2023-11-01,41630,241
2023-11-01,41650,97
2023-11-01,41670,64
2023-11-01,41800,45
2023-11-01,41820,28
2023-11-01,41830,100
2023-11-01,42110,0
2023-11-01,42130,0
2023-11-01,42150,0
2023-11-01,42720,0
2023-11-01,42770,0
2023-11-01,43111,160
2023-11-01,43112,167
2023-11-01,43113,234
2023-11-01,43114,154
2023-11-01,43130,142
2023-11-01,43150,136
2023-11-01,43720,23
2023-11-01,43730,58
2023-11-01,43740,63
2023-11-01,43745,17
2023-11-01,43750,51
2023-11-01,43760,27
2023-11-01,43770,81
2023-11-01,43800,33
2023-11-01,44131,191
2023-11-01,44133,255
2023-11-01,44150,96
2023-11-01,44180,122
2023-11-01,44200,209
2023-11-01,44210,109
2023-11-01,44230,102
2023-11-01,44250,37
2023-11-01,44270,150
2023-11-01,44710,64
2023-11-01,44760,79
2023-11-01,44770,80
2023-11-01,44790,43
2023-11-01,44800,132
2023-11-01,44810,66
2023-11-01,44825,70
2023-11-01,45111,262
2023-11-01,45113,188
2023-11-01,45130,187
2023-11-01,45140,277
2023-11-01,45180,75
2023-11-01,45190,60
2023-11-01,45210,98
2023-11-01,45710,72
2023-11-01,45720,19
2023-11-01,45730,22
2023-11-01,45740,18
2023-11-01,45750,29
2023-11-01,45770,31
2023-11-01,45790,50
2023-11-01,45800,62
2023-11-01,46110,203
2023-11-01,46130,447
2023-11-01,46150,261
2023-11-01,46170,148
2023-11-01,46230,175
2023-11-01,46710,44
2023-11-01,46720,26
2023-11-01,46730,23
2023-11-01,46770,45
2023-11-01,46780,36
2023-11-01,46790,45
2023-11-01,46800,28
2023-11-01,46810,22
2023-11-01,46820,125
2023-11-01,46830,49
2023-11-01,46840,101
2023-11-01,46860,28
2023-11-01,46870,76
2023-11-01,46880,35
2023-11-01,46890,47
2023-11-01,46900,34
2023-11-01,46910,25
2023-11-01,47111,198
2023-11-01,47113,242
2023-11-01,47130,292
2023-11-01,47150,123
2023-11-01,47170,126
2023-11-01,47190,356
2023-11-01,47210,114
2023-11-01,47230,139
2023-11-01,47250,81
2023-11-01,47280,66
2023-11-01,47290,227
2023-11-01,47720,0
2023-11-01,47730,35
2023-11-01,47750,14
2023-11-01,47760,10
2023-11-01,47770,35
2023-11-01,47820,35
2023-11-01,47830,31
2023-11-01,47840,44
2023-11-01,47850,67
2023-11-01,47900,27
2023-11-01,47920,21
2023-11-01,47930,54
2023-11-01,47940,4
2023-11-01,48121,232
2023-11-01,48123,240
2023-11-01,48125,178
2023-11-01,48127,158
2023-11-01,48129,200
2023-11-01,48170,289
2023-11-01,48220,101
2023-11-01,48240,92
2023-11-01,48250,498
2023-11-01,48270,80
2023-11-01,48310,178
2023-11-01,48330,456
2023-11-01,48720,31
2023-11-01,48730,49
2023-11-01,48740,53
2023-11-01,48820,74
2023-11-01,48840,47
2023-11-01,48850,43
2023-11-01,48860,39
2023-11-01,48870,40
2023-11-01,48880,98
2023-11-01,48890,36
2023-11-01,49110,496
2023-11-01,49130,163
2023-11-02,11110,118
2023-11-02,11140,103
2023-11-02,11170,201
2023-11-02,11200,289
2023-11-02,11215,342
2023-11-02,11230,387
2023-11-02,11260,365
2023-11-02,11290,378
2023-11-02,11305,221
2023-11-02,11320,269
2023-11-02,11350,418
2023-11-02,11380,539
2023-11-02,11410,279
2023-11-02,11440,309
2023-11-02,11470,304
2023-11-02,11500,444
2023-11-02,11530,331
2023-11-02,11545,218
2023-11-02,11560,343
2023-11-02,11590,388
2023-11-02,11620,516
2023-11-02,11650,287
2023-11-02,11680,464
2023-11-02,11710,524
2023-11-02,11740,348
2023-11-02,26110,55
2023-11-02,26140,172
2023-11-02,26170,106
2023-11-02,26200,117
2023-11-02,26230,389
2023-11-02,26260,302
2023-11-02,26290,286
2023-11-02,26320,256
2023-11-02,26350,465
2023-11-02,26380,253
2023-11-02,26410,207
2023-11-02,26440,111
2023-11-02,26470,264
2023-11-02,26500,217
2023-11-02,26530,194
2023-11-02,26710,176
2023-11-02,27110,93
2023-11-02,27140,364
2023-11-02,27170,174
2023-11-02,27200,163
2023-11-02,27230,427
2023-11-02,27260,417
2023-11-02,27290,584
2023-11-02,27710,266
2023-11-02,28110,142
2023-11-02,28140,51
2023-11-02,28170,0
2023-11-02,28185,339
2023-11-02,28200,572
