날짜,시도지역코드,발생건수(건)
2023-12-11,48,2261
2023-12-11,49,504
2023-12-11,99,34079
2023-12-12,11,4575
2023-12-12,26,1643
2023-12-12,27,1301
2023-12-12,28,1680
2023-12-12,29,889
2023-12-12,30,792
2023-12-12,31,593
2023-12-12,41,6632
2023-12-12,42,0
2023-12-12,43,989
2023-12-12,44,1861
2023-12-12,45,1264
2023-12-12,46,1399
2023-12-12,47,1333
2023-12-12,48,1829
2023-12-12,49,391
2023-12-12,99,27913
2023-12-13,11,4010
2023-12-13,26,1440
2023-12-13,27,1136
2023-12-13,28,1509
2023-12-13,29,651
2023-12-13,30,674
2023-12-13,31,513
2023-12-13,41,5828
2023-12-13,42,0
2023-12-13,43,824
2023-12-13,44,1384
2023-12-13,45,1039
2023-12-13,46,1144
2023-12-13,47,1171
2023-12-13,48,1629
2023-12-13,49,272
2023-12-13,99,23845
2023-12-14,11,3902
2023-12-14,26,1405
2023-12-14,27,1152
2023-12-14,28,1532
2023-12-14,29,698
2023-12-14,30,681
2023-12-14,31,521
2023-12-14,41,5752
2023-12-14,42,0
2023-12-14,43,831
2023-12-14,44,1502
2023-12-14,45,963
2023-12-14,46,1154
2023-12-14,47,1263
2023-12-14,48,1584
2023-12-14,49,369
2023-12-14,99,23919
2023-12-15,11,4445
2023-12-15,26,1621
2023-12-15,27,1188
2023-12-15,28,1612
2023-12-15,29,816
2023-12-15,30,712
2023-12-15,31,513
2023-12-15,41,6552
2023-12-15,42,0
2023-12-15,43,906
2023-12-15,44,1640
2023-12-15,45,1105
2023-12-15,46,1332
2023-12-15,47,1234
2023-12-15,48,1920
2023-12-15,49,416
2023-12-15,99,26628
2023-12-16,11,2976
2023-12-16,26,1036
2023-12-16,27,898
2023-12-16,28,1161
2023-12-16,29,633
2023-12-16,30,525
2023-12-16,31,419
2023-12-16,41,4472
2023-12-16,42,0
2023-12-16,43,597
2023-12-16,44,1202
2023-12-16,45,614
2023-12-16,46,851
2023-12-16,47,907
2023-12-16,48,1257
2023-12-16,49,226
2023-12-16,99,18095
2023-12-17,11,310
2023-12-17,26,118
2023-12-17,27,117
2023-12-17,28,382
2023-12-17,29,58
2023-12-17,30,124
2023-12-17,31,16
2023-12-17,41,935
2023-12-17,43,113
2023-12-17,44,301
2023-12-17,45,62
2023-12-17,46,121
2023-12-17,47,71
2023-12-17,48,196
2023-12-17,49,23
2023-12-17,99,2991
2023-12-18,11,5460
2023-12-18,26,2016
2023-12-18,27,1536
2023-12-18,28,2057
2023-12-18,29,1090
2023-12-18,30,927
2023-12-18,31,738
2023-12-18,41,8147
2023-12-18,42,0
2023-12-18,43,1143
2023-12-18,44,2070
2023-12-18,45,1457
2023-12-18,46,1578
2023-12-18,47,1625
2023-12-18,48,2321
2023-12-18,49,443
2023-12-18,99,33424
2023-12-19,11,4264
2023-12-19,26,1572
2023-12-19,27,1264
2023-12-19,28,1567
2023-12-19,29,830
2023-12-19,30,732
2023-12-19,31,540
2023-12-19,41,6249
2023-12-19,42,0
2023-12-19,43,944
2023-12-19,44,1781
2023-12-19,45,1228
2023-12-19,46,1228
2023-12-19,47,1300
2023-12-19,48,1712
2023-12-19,49,394
2023-12-19,99,26324
2023-12-20,11,3740
2023-12-20,26,1585
2023-12-20,27,1059
2023-12-20,28,1383
2023-12-20,29,608
2023-12-20,30,639
2023-12-20,31,505
2023-12-20,41,5287
2023-12-20,42,0
2023-12-20,43,715
2023-12-20,44,1168
2023-12-20,45,988
2023-12-20,46,1026
2023-12-20,47,1103
2023-12-20,48,1496
2023-12-20,49,251
2023-12-20,99,22169
2023-12-21,11,3638
2023-12-21,26,1399
2023-12-21,27,1100
2023-12-21,28,1427
2023-12-21,29,675
2023-12-21,30,640
2023-12-21,31,503
2023-12-21,41,5494
2023-12-21,42,0
2023-12-21,43,834
2023-12-21,44,1379
2023-12-21,45,908
2023-12-21,46,930
2023-12-21,47,1188
2023-12-21,48,1547
2023-12-21,49,253
2023-12-21,99,22519
2023-12-22,11,4554
2023-12-22,26,1556
2023-12-22,27,1188
2023-12-22,28,1590
2023-12-22,29,824
2023-12-22,30,660
2023-12-22,31,558
2023-12-22,41,6388
2023-12-22,42,0
2023-12-22,43,943
2023-12-22,44,1712
2023-12-22,45,1086
2023-12-22,46,1177
2023-12-22,47,1286
2023-12-22,48,1859
2023-12-22,49,233
2023-12-22,99,26244
2023-12-23,11,3086
2023-12-23,26,1072
2023-12-23,27,932
2023-12-23,28,1236
2023-12-23,29,735
2023-12-23,30,532
2023-12-23,31,385
2023-12-23,41,4640
2023-12-23,42,0
2023-12-23,43,700
2023-12-23,44,1310
2023-12-23,45,684
2023-12-23,46,787
2023-12-23,47,862
2023-12-23,48,1365
2023-12-23,49,185
2023-12-23,99,18879
2023-12-24,11,271
2023-12-24,26,84
2023-12-24,27,110
2023-12-24,28,325
2023-12-24,29,55
2023-12-24,30,132
2023-12-24,31,18
2023-12-24,41,917
2023-12-24,43,93
2023-12-24,44,334
2023-12-24,45,84
2023-12-24,46,94
2023-12-24,47,115
2023-12-24,48,248
2023-12-24,49,17
2023-12-24,99,2938
2023-12-25,11,324
2023-12-25,26,167
2023-12-25,27,220
2023-12-25,28,396
2023-12-25,29,126
2023-12-25,30,189
2023-12-25,31,117
2023-12-25,41,908
2023-12-25,42,0
2023-12-25,43,158
2023-12-25,44,414
2023-12-25,45,130
2023-12-25,46,227
2023-12-25,47,203
2023-12-25,48,433
2023-12-25,49,51
2023-12-25,99,4129
2023-12-26,11,6083
2023-12-26,26,2333
2023-12-26,27,1713
2023-12-26,28,2311
2023-12-26,29,1178
2023-12-26,30,981
2023-12-26,31,780
2023-12-26,41,8783
2023-12-26,42,0
2023-12-26,43,1359
2023-12-26,44,2480
2023-12-26,45,1713
2023-12-26,46,1886
2023-12-26,47,1907
2023-12-26,48,2471
2023-12-26,49,444
2023-12-26,99,37331
2023-12-27,11,4270
2023-12-27,26,1555
2023-12-27,27,1209
2023-12-27,28,1617
2023-12-27,29,695
2023-12-27,30,723
2023-12-27,31,559
2023-12-27,41,5946
2023-12-27,42,0
2023-12-27,43,911
2023-12-27,44,1596
2023-12-27,45,1174
2023-12-27,46,1221
2023-12-27,47,1283
2023-12-27,48,1756
2023-12-27,49,300
2023-12-27,99,25411
2023-12-28,11,3915
2023-12-28,26,1581
2023-12-28,27,1180
2023-12-28,28,1632
2023-12-28,29,764
2023-12-28,30,700
2023-12-28,31,537
2023-12-28,41,5845
2023-12-28,42,0
2023-12-28,43,888
2023-12-28,44,1585
2023-12-28,45,1107
2023-12-28,46,1211
2023-12-28,47,1304
2023-12-28,48,1618
2023-12-28,49,286
2023-12-28,99,24732
2023-12-29,11,4812
2023-12-29,26,1777
2023-12-29,27,1339
2023-12-29,28,1951
2023-12-29,29,939
2023-12-29,30,818
2023-12-29,31,631
2023-12-29,41,7166
2023-12-29,42,1
2023-12-29,43,1012
2023-12-29,44,1665
2023-12-29,45,1370
2023-12-29,46,1474
2023-12-29,47,1489
2023-12-29,48,2024
2023-12-29,49,312
2023-12-29,99,29471
2023-12-30,11,2694
2023-12-30,26,1051
2023-12-30,27,870
2023-12-30,28,1099
2023-12-30,29,686
2023-12-30,30,555
2023-12-30,31,365
2023-12-30,41,4368
2023-12-30,42,0
2023-12-30,43,579
2023-12-30,44,1179
2023-12-30,45,714
2023-12-30,46,954
2023-12-30,47,806
2023-12-30,48,1402
2023-12-30,49,204
2023-12-30,99,17825
2023-12-31,11,314
2023-12-31,26,98
2023-12-31,27,94
2023-12-31,28,347
2023-12-31,29,60
2023-12-31,30,127
2023-12-31,31,22
2023-12-31,41,844
2023-12-31,43,132
2023-12-31,44,287
2023-12-31,45,71
2023-12-31,46,119
2023-12-31,47,91
2023-12-31,48,197
2023-12-31,49,20
2023-12-31,99,2862
2024-01-01,11,483
2024-01-01,26,387
2024-01-01,27,253
2024-01-01,28,404
2024-01-01,29,247
2024-01-01,30,241
2024-01-01,31,154
2024-01-01,41,1179
2024-01-01,42,0
2024-01-01,43,195
2024-01-01,44,437
2024-01-01,45,1
2024-01-01,46,623
2024-01-01,47,325
2024-01-01,48,729
2024-01-01,49,51
2024-01-01,99,6251
2024-01-02,11,5679
2024-01-02,26,2173
2024-01-02,27,1631
2024-01-02,28,2242
2024-01-02,29,1146
2024-01-02,30,921
2024-01-02,31,710
2024-01-02,41,8326
2024-01-02,42,1
2024-01-02,43,1299
2024-01-02,44,2229
2024-01-02,45,1
2024-01-02,46,1882
2024-01-02,47,1905
2024-01-02,48,2539
2024-01-02,49,425
2024-01-02,99,35562
2024-01-03,11,3946
2024-01-03,26,1591
2024-01-03,27,1096
2024-01-03,28,1513
2024-01-03,29,679
2024-01-03,30,672
2024-01-03,31,486
2024-01-03,41,5844
2024-01-03,42,0
2024-01-03,43,827
2024-01-03,44,1586
2024-01-03,45,1
2024-01-03,46,1293
2024-01-03,47,1258
2024-01-03,48,1626
2024-01-03,49,307
2024-01-03,99,24430
2024-01-04,11,3831
2024-01-04,26,1526
2024-01-04,27,1117
2024-01-04,28,1527
2024-01-04,29,758
2024-01-04,30,610
2024-01-04,31,473
2024-01-04,41,5505
2024-01-04,42,0
2024-01-04,43,791
2024-01-04,44,1462
2024-01-04,45,1
2024-01-04,46,1220
2024-01-04,47,1276
2024-01-04,48,1684
2024-01-04,49,293
2024-01-04,99,23713
2024-01-05,11,4476
2024-01-05,26,1734
2024-01-05,27,1197
2024-01-05,28,1686
2024-01-05,29,822
2024-01-05,30,735
2024-01-05,31,538
2024-01-05,41,6554
2024-01-05,42,0
2024-01-05,43,969
2024-01-05,44,1707
2024-01-05,45,0
2024-01-05,46,1328
2024-01-05,47,1318
2024-01-05,48,1799
2024-01-05,49,375
2024-01-05,99,27174
2024-01-06,11,2866
2024-01-06,26,972
2024-01-06,27,787
2024-01-06,28,1077
2024-01-06,29,573
2024-01-06,30,473
2024-01-06,31,350
2024-01-06,41,4219
2024-01-06,42,0
2024-01-06,43,617
2024-01-06,44,1051
2024-01-06,45,0
2024-01-06,46,806
2024-01-06,47,732
2024-01-06,48,1129
2024-01-06,49,205
2024-01-06,99,16714
2024-01-07,11,284
2024-01-07,26,84
2024-01-07,27,86
2024-01-07,28,340
2024-01-07,29,48
2024-01-07,30,123
2024-01-07,31,11
2024-01-07,41,821
2024-01-07,43,95
2024-01-07,44,259
2024-01-07,45,1
2024-01-07,46,110
2024-01-07,47,70
2024-01-07,48,162
2024-01-07,49,25
2024-01-07,99,2613
2024-01-08,11,4833
2024-01-08,26,1867
2024-01-08,27,1412
2024-01-08,28,1828
2024-01-08,29,933
2024-01-08,30,895
2024-01-08,31,579
2024-01-08,41,7084
2024-01-08,42,0
2024-01-08,43,1019
2024-01-08,44,1888
2024-01-08,45,2
2024-01-08,46,1591
2024-01-08,47,1615
2024-01-08,48,2147
2024-01-08,49,414
2024-01-08,99,30231
2024-01-09,11,3491
2024-01-09,26,1442
2024-01-09,27,1022
2024-01-09,28,1322
2024-01-09,29,759
2024-01-09,30,710
2024-01-09,31,495
2024-01-09,41,5088
2024-01-09,42,0
2024-01-09,43,839
2024-01-09,44,1498
2024-01-09,45,0
2024-01-09,46,1259
2024-01-09,47,1235
2024-01-09,48,1565
2024-01-09,49,295
2024-01-09,99,22733
2024-01-10,11,3568
2024-01-10,26,1247
2024-01-10,27,908
2024-01-10,28,1274
2024-01-10,29,596
2024-01-10,30,625
2024-01-10,31,442
2024-01-10,41,5063
2024-01-10,42,0
2024-01-10,43,689
2024-01-10,44,1201
2024-01-10,45,0
2024-01-10,46,1078
2024-01-10,47,972
2024-01-10,48,1396
2024-01-10,49,255
2024-01-10,99,20770
2024-01-11,11,3526
2024-01-11,26,1327
2024-01-11,27,1032
2024-01-11,28,1382
2024-01-11,29,694
2024-01-11,30,568
2024-01-11,31,479
2024-01-11,41,5082
2024-01-11,42,0
2024-01-11,43,794
2024-01-11,44,1320
2024-01-11,45,0
2024-01-11,46,1155
2024-01-11,47,1166
2024-01-11,48,1505
2024-01-11,49,277
2024-01-11,99,21796
2024-01-12,11,4010
2024-01-12,26,1470
2024-01-12,27,1090
2024-01-12,28,1450
2024-01-12,29,792
2024-01-12,30,728
2024-01-12,31,498
2024-01-12,41,5775
2024-01-12,42,0
2024-01-12,43,827
2024-01-12,44,1483
2024-01-12,45,0
2024-01-12,46,1246
2024-01-12,47,1234
2024-01-12,48,1736
2024-01-12,49,338
2024-01-12,99,24423
2024-01-13,11,2483
2024-01-13,26,884
2024-01-13,27,706
2024-01-13,28,931
2024-01-13,29,597
2024-01-13,30,456
2024-01-13,31,379
2024-01-13,41,4034
2024-01-13,42,0
2024-01-13,43,562
2024-01-13,44,1001
2024-01-13,45,0
2024-01-13,46,818
2024-01-13,47,610
2024-01-13,48,1094
2024-01-13,49,165
2024-01-13,99,15616
2024-01-14,11,272
2024-01-14,26,57
2024-01-14,27,88
2024-01-14,28,264
2024-01-14,29,38
2024-01-14,30,98
2024-01-14,31,21
2024-01-14,41,772
2024-01-14,43,113
2024-01-14,44,225
2024-01-14,45,0
2024-01-14,46,119
2024-01-14,47,89
2024-01-14,48,194
2024-01-14,49,25
2024-01-14,99,2471
2024-01-15,11,4794
2024-01-15,26,1789
2024-01-15,27,1364
2024-01-15,28,1801
2024-01-15,29,878
2024-01-15,30,807
2024-01-15,31,669
2024-01-15,41,6874
2024-01-15,42,0
2024-01-15,43,1018
2024-01-15,44,1790
2024-01-15,45,0
2024-01-15,46,1593
2024-01-15,47,1552
2024-01-15,48,2055
2024-01-15,49,370
2024-01-15,99,29389
2024-01-16,11,3677
2024-01-16,26,1390
2024-01-16,27,1013
2024-01-16,28,1298
2024-01-16,29,719
2024-01-16,30,611
2024-01-16,31,491
2024-01-16,41,5385
2024-01-16,42,0
2024-01-16,43,813
2024-01-16,44,1370
2024-01-16,45,0
2024-01-16,46,1191
2024-01-16,47,1111
2024-01-16,48,1578
2024-01-16,49,315
2024-01-16,99,22586
2024-01-17,11,3073
2024-01-17,26,1258
2024-01-17,27,913
2024-01-17,28,1215
2024-01-17,29,648
2024-01-17,30,579
2024-01-17,31,471
2024-01-17,41,4519
2024-01-17,42,0
2024-01-17,43,661
2024-01-17,44,1047
2024-01-17,45,0
2024-01-17,46,1107
2024-01-17,47,1076
2024-01-17,48,1366
2024-01-17,49,238
2024-01-17,99,19636
2024-01-18,11,3552
2024-01-18,26,1147
2024-01-18,27,924
2024-01-18,28,1351
2024-01-18,29,620
2024-01-18,30,579
2024-01-18,31,472
2024-01-18,41,5043
2024-01-18,42,0
2024-01-18,43,801
2024-01-18,44,1269
2024-01-18,45,0
2024-01-18,46,1059
2024-01-18,47,1099
2024-01-18,48,1390
2024-01-18,49,298
2024-01-18,99,21019
2024-01-19,11,3820
2024-01-19,26,1459
2024-01-19,27,1114
2024-01-19,28,1512
2024-01-19,29,736
2024-01-19,30,692
2024-01-19,31,562
2024-01-19,41,5847
2024-01-19,42,0
2024-01-19,43,870
2024-01-19,44,1533
2024-01-19,45,0
2024-01-19,46,1326
2024-01-19,47,1172
2024-01-19,48,1706
2024-01-19,49,312
2024-01-19,99,24381
2024-01-20,11,2478
2024-01-20,26,899
2024-01-20,27,706
2024-01-20,28,1069
2024-01-20,29,537
2024-01-20,30,463
2024-01-20,31,336
2024-01-20,41,3957
2024-01-20,42,0
2024-01-20,43,530
2024-01-20,44,989
2024-01-20,45,0
2024-01-20,46,776
2024-01-20,47,655
2024-01-20,48,1068
2024-01-20,49,162
2024-01-20,99,15482
2024-01-21,11,265
2024-01-21,26,77
2024-01-21,27,90
2024-01-21,28,319
2024-01-21,29,45
2024-01-21,30,132
2024-01-21,31,11
2024-01-21,41,745
2024-01-21,42,0
2024-01-21,43,111
2024-01-21,44,260
2024-01-21,45,0
2024-01-21,46,117
2024-01-21,47,91
2024-01-21,48,169
2024-01-21,49,13
2024-01-21,99,2542
2024-01-22,11,4525
2024-01-22,26,1796
2024-01-22,27,1373
2024-01-22,28,1772
2024-01-22,29,903
2024-01-22,30,778
2024-01-22,31,626
2024-01-22,41,6533
2024-01-22,42,0
2024-01-22,43,897
2024-01-22,44,1695
2024-01-22,45,0
2024-01-22,46,1508
2024-01-22,47,1528
2024-01-22,48,2120
2024-01-22,49,389
2024-01-22,99,28457
2024-01-23,11,3222
2024-01-23,26,1346
2024-01-23,27,954
2024-01-23,28,1254
2024-01-23,29,570
2024-01-23,30,545
2024-01-23,31,424
2024-01-23,41,4756
2024-01-23,42,0
2024-01-23,43,728
2024-01-23,44,1268
2024-01-23,45,1
2024-01-23,46,955
2024-01-23,47,1055
2024-01-23,48,1454
2024-01-23,49,213
2024-01-23,99,20177
2024-01-24,11,3213
2024-01-24,26,1184
2024-01-24,27,887
2024-01-24,28,1172
2024-01-24,29,532
2024-01-24,30,577
2024-01-24,31,400
2024-01-24,41,4509
2024-01-24,42,0
2024-01-24,43,577
2024-01-24,44,1135
2024-01-24,45,0
2024-01-24,46,859
2024-01-24,47,939
2024-01-24,48,1337
2024-01-24,49,200
2024-01-24,99,18788
2024-01-25,11,3430
2024-01-25,26,1275
2024-01-25,27,968
2024-01-25,28,1311
2024-01-25,29,684
2024-01-25,30,547
2024-01-25,31,427
2024-01-25,41,4752
2024-01-25,42,0
2024-01-25,43,721
2024-01-25,44,1397
2024-01-25,45,0
2024-01-25,46,1140
2024-01-25,47,1140
2024-01-25,48,1423
2024-01-25,49,270
2024-01-25,99,20983
2024-01-26,11,3788
2024-01-26,26,1477
2024-01-26,27,1050
2024-01-26,28,1464
2024-01-26,29,765
2024-01-26,30,634
2024-01-26,31,529
2024-01-26,41,5478
2024-01-26,42,0
2024-01-26,43,806
2024-01-26,44,1447
2024-01-26,45,0
2024-01-26,46,1304
2024-01-26,47,1129
2024-01-26,48,1590
2024-01-26,49,278
2024-01-26,99,23432
2024-01-27,11,2332
2024-01-27,26,930
2024-01-27,27,763
2024-01-27,28,993
2024-01-27,29,495
2024-01-27,30,419
2024-01-27,31,359
2024-01-27,41,3624
2024-01-27,42,0
2024-01-27,43,495
2024-01-27,44,977
2024-01-27,45,0
2024-01-27,46,833
2024-01-27,47,640
2024-01-27,48,1059
2024-01-27,49,138
2024-01-27,99,14865
2024-01-28,11,275
2024-01-28,26,68
2024-01-28,27,89
2024-01-28,28,290
2024-01-28,29,58
2024-01-28,30,108
2024-01-28,31,14
2024-01-28,41,745
2024-01-28,43,118
2024-01-28,44,239
2024-01-28,45,0
2024-01-28,46,101
2024-01-28,47,87
2024-01-28,48,181
2024-01-28,49,20
2024-01-28,99,2495
2024-01-29,11,4618
2024-01-29,26,1827
2024-01-29,27,1323
2024-01-29,28,1812
2024-01-29,29,937
2024-01-29,30,842
2024-01-29,31,673
2024-01-29,41,6634
2024-01-29,42,0
2024-01-29,43,976
2024-01-29,44,1840
2024-01-29,45,0
2024-01-29,46,1531
2024-01-29,47,1490
2024-01-29,48,2041
2024-01-29,49,332
2024-01-29,99,28975
2024-01-30,11,3483
2024-01-30,26,1372
2024-01-30,27,972
2024-01-30,28,1366
2024-01-30,29,735
2024-01-30,30,583
2024-01-30,31,455
2024-01-30,41,4961
2024-01-30,42,0
2024-01-30,43,734
2024-01-30,44,1378
2024-01-30,45,0
2024-01-30,46,1180
2024-01-30,47,1088
2024-01-30,48,1496
2024-01-30,49,251
2024-01-30,99,21698
2024-01-31,11,3106
2024-01-31,26,1240
2024-01-31,27,868
2024-01-31,28,1137
2024-01-31,29,577
2024-01-31,30,573
2024-01-31,31,439
2024-01-31,41,4432
2024-01-31,42,0
2024-01-31,43,630
2024-01-31,44,1189
2024-01-31,45,0
2024-01-31,46,1026
2024-01-31,47,1040
2024-01-31,48,1361
2024-01-31,49,231
2024-01-31,99,19254
2024-02-01,11,3036
2024-02-01,26,1336
2024-02-01,27,1013
2024-02-01,28,1321
2024-02-01,29,693
2024-02-01,30,522
2024-02-01,31,394
2024-02-01,41,4765
2024-02-01,42,0
2024-02-01,43,707
2024-02-01,44,1258
2024-02-01,45,0
2024-02-01,46,1223
2024-02-01,47,1177
2024-02-01,48,1511
2024-02-01,49,285
2024-02-01,99,20751
2024-02-02,11,3511
2024-02-02,26,1368
2024-02-02,27,1039
2024-02-02,28,1374
2024-02-02,29,723
2024-02-02,30,624
2024-02-02,31,479
2024-02-02,41,5082
2024-02-02,42,0
2024-02-02,43,769
2024-02-02,44,1439
2024-02-02,45,0
2024-02-02,46,1248
2024-02-02,47,1140
2024-02-02,48,1574
2024-02-02,49,329
2024-02-02,99,22287
2024-02-03,11,2367
2024-02-03,26,894
2024-02-03,27,778
2024-02-03,28,966
2024-02-03,29,491
2024-02-03,30,457
2024-02-03,31,315
2024-02-03,41,3740
2024-02-03,42,0
2024-02-03,43,519
2024-02-03,44,909
2024-02-03,45,0
2024-02-03,46,757
2024-02-03,47,717
2024-02-03,48,1124
2024-02-03,49,141
2024-02-03,99,15014
2024-02-04,11,276
2024-02-04,26,105
2024-02-04,27,111
2024-02-04,28,301
2024-02-04,29,51
2024-02-04,30,126
2024-02-04,31,13
2024-02-04,41,727
2024-02-04,43,98
2024-02-04,44,281
2024-02-04,45,0
2024-02-04,46,82
2024-02-04,47,87
2024-02-04,48,188
2024-02-04,49,20
2024-02-04,99,2550
2024-02-05,11,4179
2024-02-05,26,1671
2024-02-05,27,1262
2024-02-05,28,1667
2024-02-05,29,830
2024-02-05,30,746
2024-02-05,31,538
2024-02-05,41,6100
2024-02-05,42,0
2024-02-05,43,855
2024-02-05,44,1635
2024-02-05,45,0
2024-02-05,46,1506
2024-02-05,47,1363
2024-02-05,48,1961
2024-02-05,49,315
2024-02-05,99,26466
2024-02-06,11,3282
2024-02-06,26,1536
2024-02-06,27,1082
2024-02-06,28,1374
2024-02-06,29,736
2024-02-06,30,605
2024-02-06,31,480
2024-02-06,41,5066
2024-02-06,42,0
2024-02-06,43,749
2024-02-06,44,1490
2024-02-06,45,0
2024-02-06,46,1268
2024-02-06,47,1201
2024-02-06,48,1687
2024-02-06,49,291
2024-02-06,99,22542
2024-02-07,11,3409
2024-02-07,26,1404
2024-02-07,27,1006
2024-02-07,28,1283
2024-02-07,29,593
2024-02-07,30,587
2024-02-07,31,435
2024-02-07,41,4850
2024-02-07,42,0
2024-02-07,43,661
2024-02-07,44,1331
2024-02-07,45,0
2024-02-07,46,1138
2024-02-07,47,1076
2024-02-07,48,1486
2024-02-07,49,272
2024-02-07,99,20988
2024-02-08,11,4533
2024-02-08,26,1780
2024-02-08,27,1321
2024-02-08,28,1844
2024-02-08,29,859
2024-02-08,30,707
2024-02-08,31,530
2024-02-08,41,6438
2024-02-08,42,0
2024-02-08,43,954
2024-02-08,44,1805
2024-02-08,45,0
2024-02-08,46,1356
2024-02-08,47,1447
2024-02-08,48,1926
2024-02-08,49,403
2024-02-08,99,27610
2024-02-09,11,352
2024-02-09,26,199
2024-02-09,27,221
2024-02-09,28,324
2024-02-09,29,103
2024-02-09,30,123
2024-02-09,31,95
2024-02-09,41,817
2024-02-09,43,130
2024-02-09,44,257
2024-02-09,45,0
2024-02-09,46,241
2024-02-09,47,169
2024-02-09,48,378
2024-02-09,49,38
2024-02-09,99,3600
2024-02-10,11,87
2024-02-10,26,27
2024-02-10,27,22
2024-02-10,28,39
2024-02-10,29,45
2024-02-10,30,29
2024-02-10,31,10
2024-02-10,41,187
2024-02-10,42,0
2024-02-10,43,25
2024-02-10,44,36
2024-02-10,45,0
2024-02-10,46,35
2024-02-10,47,28
2024-02-10,48,29
2024-02-10,49,14
2024-02-10,99,674
2024-02-11,11,241
2024-02-11,26,47
2024-02-11,27,98
2024-02-11,28,214
2024-02-11,29,26
2024-02-11,30,92
2024-02-11,31,12
2024-02-11,41,593
2024-02-11,42,0
2024-02-11,43,96
2024-02-11,44,231
2024-02-11,45,0
2024-02-11,46,38
2024-02-11,47,82
2024-02-11,48,176
2024-02-11,49,21
2024-02-11,99,2091
2024-02-12,11,752
2024-02-12,26,431
2024-02-12,27,340
2024-02-12,28,626
2024-02-12,29,210
2024-02-12,30,238
2024-02-12,31,283
2024-02-12,41,1688
2024-02-12,43,289
2024-02-12,44,748
2024-02-12,45,0
2024-02-12,46,465
2024-02-12,47,328
2024-02-12,48,636
2024-02-12,49,84
2024-02-12,99,7387
2024-02-13,11,4632
2024-02-13,26,2021
2024-02-13,27,1366
2024-02-13,28,1816
2024-02-13,29,979
2024-02-13,30,861
2024-02-13,31,621
2024-02-13,41,6923
2024-02-13,42,0
2024-02-13,43,960
2024-02-13,44,1919
2024-02-13,45,1
2024-02-13,46,1619
2024-02-13,47,1587
2024-02-13,48,1958
2024-02-13,49,384
2024-02-13,99,29770
2024-02-14,11,2995
2024-02-14,26,1343
2024-02-14,27,914
2024-02-14,28,1150
2024-02-14,29,574
2024-02-14,30,548
2024-02-14,31,392
2024-02-14,41,4259
2024-02-14,42,0
2024-02-14,43,625
2024-02-14,44,1149
2024-02-14,45,0
2024-02-14,46,1090
2024-02-14,47,956
2024-02-14,48,1250
2024-02-14,49,311
2024-02-14,99,18974
2024-02-15,11,2643
2024-02-15,26,1281
2024-02-15,27,838
2024-02-15,28,1128
2024-02-15,29,569
2024-02-15,30,474
2024-02-15,31,393
2024-02-15,41,3843
2024-02-15,42,0
2024-02-15,43,628
2024-02-15,44,1133
2024-02-15,45,0
2024-02-15,46,1039
2024-02-15,47,1052
2024-02-15,48,1286
2024-02-15,49,261
2024-02-15,99,17755
2024-02-16,11,3544
2024-02-16,26,1358
2024-02-16,27,998
2024-02-16,28,1297
2024-02-16,29,613
2024-02-16,30,615
2024-02-16,31,458
2024-02-16,41,5076
2024-02-16,42,0
2024-02-16,43,732
2024-02-16,44,1319
2024-02-16,45,0
2024-02-16,46,1215
2024-02-16,47,1138
2024-02-16,48,1461
2024-02-16,49,295
2024-02-16,99,21736
2024-02-17,11,2154
2024-02-17,26,828
2024-02-17,27,647
2024-02-17,28,946
2024-02-17,29,464
2024-02-17,30,429
2024-02-17,31,292
2024-02-17,41,3522
2024-02-17,42,0
2024-02-17,43,439
2024-02-17,44,870
2024-02-17,45,0
2024-02-17,46,681
2024-02-17,47,646
2024-02-17,48,1081
2024-02-17,49,190
2024-02-17,99,13981
2024-02-18,11,229
2024-02-18,26,68
2024-02-18,27,82
2024-02-18,28,281
2024-02-18,29,39
2024-02-18,30,117
2024-02-18,31,8
2024-02-18,41,643
2024-02-18,42,0
2024-02-18,43,55
2024-02-18,44,226
2024-02-18,46,80
2024-02-18,47,66
2024-02-18,48,166
2024-02-18,49,41
2024-02-18,99,2206
2024-02-19,11,3652
2024-02-19,26,1627
2024-02-19,27,1166
2024-02-19,28,1406
2024-02-19,29,771
2024-02-19,30,702
2024-02-19,31,587
2024-02-19,41,5401
2024-02-19,42,0
2024-02-19,43,786
2024-02-19,44,1533
2024-02-19,45,0
2024-02-19,46,1473
2024-02-19,47,1265
2024-02-19,48,1794
2024-02-19,49,402
2024-02-19,99,24275
2024-02-20,11,2802
2024-02-20,26,1219
2024-02-20,27,914
2024-02-20,28,1155
2024-02-20,29,632
2024-02-20,30,536
2024-02-20,31,400
2024-02-20,41,4291
2024-02-20,42,0
2024-02-20,43,688
2024-02-20,44,1167
2024-02-20,45,0
2024-02-20,46,1045
2024-02-20,47,1036
2024-02-20,48,1266
2024-02-20,49,266
2024-02-20,99,18802
2024-02-21,11,2328
2024-02-21,26,1071
2024-02-21,27,744
2024-02-21,28,969
2024-02-21,29,507
2024-02-21,30,502
2024-02-21,31,350
2024-02-21,41,3533
2024-02-21,42,0
2024-02-21,43,564
2024-02-21,44,892
2024-02-21,45,0
2024-02-21,46,934
2024-02-21,47,901
2024-02-21,48,1180
2024-02-21,49,229
2024-02-21,99,15860
2024-02-22,11,2630
2024-02-22,26,1183
2024-02-22,27,765
2024-02-22,28,969
